"id","profileName","text","date","title","rating","images","helpful"
"R1TR023U4ZQVS9","Amazon Customer","
  This book is written in the form of a narrative and is DENSE with wisdom. Read slowly and enjoy.
","Reviewed in the United States on 13 August 2020","Unexpected Format",5,"","0"
"R3V5FW9YZMP7YS","Parcheze3","
  Very well written book with actual things you can do to become a high performer.
","Reviewed in the United States on 30 June 2019","Very solid book",5,"","0"
"R2MSPNQZ38FSDQ","bman","
  This story and its underlying message resonated for me.  I enjoyed the story and the ideas presented as being relevant to my everyday life.
","Reviewed in the United States on 11 April 2019","Incredible story",5,"","0"
"R22IAK4F4OYP2I","Nikoletta","
  The best book that you could start 2019 with.Love the content, love the story and message.
","Reviewed in the United States on 1 February 2019","Great book",5,"","0"
"R15NCXZ146QZZE","Ronald","
  Excellent lessons and in an engaging story! It felt like I literally couldn't put it down. The insights were really deep but put into something very actionable. I'm looking forward to trying the formula from tomorrow morning.
","Reviewed in the United States on 12 August 2019","Great lessons in an exciting format!",5,"","0"
"R34KEIL3ZBTD60","Tommie","
  Definitely great. It help my reflection against my current live. It also guides me to become 5 am person which i will become one.
","Reviewed in the United States on 28 April 2021","A great book",5,"","0"
"R31DVBJJ7JPCK8","Eva","
  I like the simplicity of the information given. Very interesting scientific data to back up the strategies. Looking forward to trying them out
","Reviewed in the United States on 2 October 2019","Very Insightful",5,"","0"
"R2OFN1Q2PE7JZV","Felix Fajardo","
  Astonished, simple perfect, amazing book as never read something similar before. Just started be a part of the club from now to the end.
","Reviewed in the United States on 17 July 2020","Wonderful",5,"","0"
"R104L6Q0RYJ3RE","Tarah","
  Very motivating and excellent story telling. Full of useful knowledge and expressed in a fun way.
","Reviewed in the United States on 11 November 2019","You’ll read it more than once",5,"","0"
"R22SSS9PHH7UNG","NGAN NGUYEN","
  The book is poorly written and the story doesn’t flow well enough to convey the meanings. All of the characters seem so shallow and full of themselves.
","Reviewed in the United States on 19 February 2021","Not a good purchase. If you like Ryan Holiday or Thich Nhat Hanh, you would not like this book.",1,"","0"
"RODOLR49UCKJV","Kasimir Koehring","
  Wonderful templates to revisit with great dialogue to put the insight into an actionable example. I could take and implement everything from this book.
","Reviewed in the United States on 8 May 2020","Actionable and Engaging",5,"","0"
"RZ3IRN8OSS0BO","Abish G","
  Robin’s book and program is world class. It’s designed to create and uplift the genius that is hidden within each of us. Thank you for this masterpiece.
","Reviewed in the United States on 27 October 2019","Life changing",5,"","0"
"R31BLON9Q4O4BP","muhamad sahir","
  Honestly it was my first Sharma book. It is incredible and the way he explain the technique in story telling method. Can give a try on the technique!!
","Reviewed in the United States on 26 December 2019","A great techniques to follow",4,"","0"
"RUL0DSOJVBN41","Mac","
  A combination of the world's top influencers and their philosophies supported by neuroscience and woven into a compelling story. Thank you, Robin
","Reviewed in the United States on 22 October 2019","Phenomenal",5,"","0"
"RE8PJLYQSJJLY","jasmine","
  Love love love this book. A must read if you want to change your habits
","Reviewed in the United States on 7 March 2021","Habit changer",5,"","0"
"R2BMY5RW7T6OAB","Amazon Customer","
  Love it
","Reviewed in the United States on 3 May 2019","Loving it",5,"","0"
"R1HDS1AOEDDFKU","Kindle Customer","
  Great book! Definitely worthy. Thanks Robin for creating this Masterpiece. May this book bless more souls. I am excited to transform my life
","Reviewed in the United States on 18 February 2019","Fantastic",5,"","0"
"R1E2UAM9M5NDLM","Anton","
  The knowledge in the book are so plentiful, that might take long time to fully understand to practise, all start from 5 am, every morning.
","Reviewed in the United States on 5 March 2019","Great work, really useful knowledge and a enjoyable read.",5,"","0"
"R2ZXGM8GH8ASBJ","Carla Paola Ruiz","
  Excellent motivational book. The book contain excessive tips on how to improve your day to day lifestyle.
","Reviewed in the United States on 18 July 2019","Great content",5,"","0"
"RCCO827LB3Q3V","SB William","
  I've always wanted to start waking up early every day, and this book gave me the reasons and motivation to start doing it. Highly recommended!
","Reviewed in the United States on 3 August 2020","Great book!",5,"","0"
"R1KDF300TZQGYA","Claudio","
  Really helpful information
","Reviewed in the United States on 28 April 2019","I really recommend this book",5,"","0"
"R27PO65CQ50UM7","MONIKA ","
  Soooo good!You will not regret reading this book. Truly transformational even for someone that has been doing early morning retails for the last couple years!
","Reviewed in the United States on 14 September 2019","Amazing",5,"","0"
"R2IWMJA402JCKB","Manousshka Saintil","
  Life changing must read!!!
","Reviewed in the United States on 30 January 2020","Love at first sentence...",5,"","0"
"R3PO862O3VACKL","larry webb","
  Thank you is the immediate words that come to mind. Everything else you have to find when you read it.
","Reviewed in the United States on 8 February 2021","Awesome",5,"","0"
"R17H6WZE7G77MA","Shannon C.","
  I found it a little hard to get into but overall a good read.
","Reviewed in the United States on 26 October 2019","good read",4,"","0"
"R1EK2UFTLQAOMV","Gayla Edwards","
  Storytelling style and heart-felt writing
","Reviewed in the United States on 13 June 2019","Heartfelt honesty",5,"","0"
"R3MQT3GZ57KIGZ","Jessica McDaniels","
  This book is so insightful! There so many great quotes and overall really teaches you how to elevate your mornings.
","Reviewed in the United States on 10 February 2021","Must read to elevate your morning routine",5,"","0"
"R3734X27U83N5A","Haninder","
  Recommended but should have been a bit shorter. Lot of repetition and few of the stories distract from following the key points.
","Reviewed in the United States on 5 May 2020","Bit too long for the great messages delivered.",3,"","0"
"R2H68SPBND4SKG","Askia Beyah-clark","
  Package delivered on time and as described. Very happy with my purchase!
","Reviewed in the United States on 25 November 2020","Book as described",5,"","0"
"R2ZBJZX4X6R229","danielle beckwith","
  Fabulous read and a really good book to debate and or put into practice.
","Reviewed in the United States on 3 September 2019","Great reading",4,"","0"
"R17JHMWG48KY00","Courtney Hambrecht","
  Uplifting story about how to improve your life.  The author gives a specific and detailed blueprint on making improvements to lead you to a more fulfilling life.  Recommend for everyone to read.
","Reviewed in the United States on 7 January 2019","Must read",5,"","0"
"RB98EKMSSM4RA","Radoya","
  Pages were missing off of the book and page 8 was glued to the cover
","Reviewed in the United States on 19 January 2020","Missing Pages",3,"https://images-na.ssl-images-amazon.com/images/I/71W6nzHhgOL.jpg","1"
"R9LLS503UYVCM","Val","
  Best book I’ve ever read . Life changing . Must buy this book . Absolutely incredible read . Don’t hesitate .
","Reviewed in the United States on 26 January 2020","Amazing",5,"","0"
"R16CV1WCYBTEKM","Amazon Customer","
  I originally bought this book for my boyfriend, he heard about it while listening to Robin Sharma podcasts. After finishing it he could not stop talking about how beneficial it was in changing his thinking so I read it as well. Highly recommended!
","Reviewed in the United States on 29 August 2019","Life Changing!",5,"","0"
"R2RRV8G0ZX3TKU","Amazon Customer","
  In a story you get good insights on how to change habits in order to improve different areas of your life
","Reviewed in the United States on 15 October 2019","Great book to implement if looking to change habits",5,"","0"
"R3OS3LNUMQ1H7W","Jay_Dogg","
  Great information wrapped into a compelling story. Concepts that build upon each other if done consistently over time.
","Reviewed in the United States on 16 January 2019","Transformational",5,"","0"
"R3D1EFEOM8UU7X","Delanie Cullen","
  10/10 would recommend to any business men or women looking for more inspiration for their careers!
","Reviewed in the United States on 21 November 2020","A GREAT book!",5,"","0"
"R5F83K5MXKHXZ","Kindle Customer","
  This book changed my life and it will change yours too.A must read for anyone who wants prosperity in life
","Reviewed in the United States on 5 October 2019","Best book ever",5,"","0"
"R3BKHE8ZAY083M","Kindle Customer","
  A brilliant read  and, for me, an inspiring and exciting journey to join the 5am club!! Thank you robin Sharma!
","Reviewed in the United States on 11 April 2019","Excellent!!",5,"","0"
"R31AFLP9E8JESO","Jerome L.","
  Only 4 chapters in and is very intrigging. Definitely life changing.
","Reviewed in the United States on 29 May 2019","Personal investment",5,"","0"
"RPBY0QOQXY0Y4","Lucia Escobar","
  Definitely an inspiring book that will motivate you for waking up earlier and crushing your day. Recommended!
","Reviewed in the United States on 29 June 2020","Amazing book",5,"","0"
"R25BTH6J4J6ETT","Amy R","
  Arrived in good condition. Excellent book.
","Reviewed in the United States on 29 August 2019","Highly recommend",5,"","0"
"ROO4SWZE5CMOH","Melody C Bean","
  This book is an absolute life changer, especially for those prone to procrastination! Simply amazing!!
","Reviewed in the United States on 11 February 2020","WOW!!",5,"","0"
